amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
714.97,0,248,1614124800000000000,7,2019,0.621,0.513,False,False,False,False,False,False,False,False,False,False,False,True,False
8.78,0,1439,614822400000000000,3,2019,0.542,0.89,False,True,False,False,False,False,False,False,False,False,False,False,False
110.06,0,241,1431302400000000000,3,2020,0.745,0.711,False,False,False,False,False,False,True,False,False,False,False,False,False
221.8,0,372,746928000000000000,3,2019,0.437,0.951,False,False,False,False,False,False,False,False,False,False,True,False,False
69.86,0,2504700,627523200000000000,7,2019,0.566,0.255,True,False,False,False,False,False,False,False,False,False,False,False,False
83.04,0,338,995500800000000000,2,2020,0.406,0.353,False,False,False,False,False,False,True,False,False,False,False,False,False
23.02,0,276,2837894400000000000,4,2019,0.476,0.966,False,True,False,False,False,False,False,False,False,False,False,False,False
184.19,0,2872,1005436800000000000,9,2019,0.743,0.505,False,False,False,True,False,False,False,False,False,False,False,False,False
13.46,0,165556,666748800000000000,2,2019,0.255,0.944,True,False,False,False,False,False,False,False,False,False,False,False,False
774.71,1,168,1301356800000000000,12,2019,0.685,0.687,False,False,False,False,False,False,False,True,False,False,False,False,False
5.6,0,608,836006400000000000,11,2019,0.28,0.972,False,False,False,False,False,False,False,False,False,False,False,True,False
8.68,0,6951,1092873600000000000,2,2020,0.056,0.098,False,False,False,False,False,False,False,False,False,False,True,False,False
11.68,0,4895,1917734400000000000,8,2019,0.679,0.43,False,False,False,False,False,False,False,False,False,True,False,False,False
297.07,1,477,981244800000000000,5,2019,0.118,0.383,False,False,False,True,False,False,False,False,False,False,False,False,False
8.51,0,1533,2649542400000000000,3,2019,0.543,0.787,False,False,False,False,False,False,False,False,False,False,False,False,True
1041.34,1,6284,2629756800000000000,7,2019,0.13,0.575,False,False,False,False,False,False,False,False,False,False,True,False,False
36.8,0,5908,1818720000000000000,11,2019,0.297,0.844,False,False,False,False,False,False,False,False,False,True,False,False,False
754.16,1,8019,2891980800000000000,2,2020,0.575,0.971,False,False,False,False,False,False,False,True,False,False,False,False,False
843.5,1,32891,1042070400000000000,2,2020,0.318,0.425,False,False,False,False,False,False,False,False,False,False,True,False,False
20.65,0,1909,2045433600000000000,6,2019,0.492,0.871,True,False,False,False,False,False,False,False,False,False,False,False,False
727.13,0,3285,969408000000000000,1,2019,0.415,0.15,False,False,False,False,False,False,False,False,False,False,False,True,False
3.27,1,6284,2618179200000000000,3,2019,0.38,0.243,False,False,False,False,False,False,False,False,False,False,False,True,False
8.29,1,564,729820800000000000,5,2019,0.464,0.759,False,True,False,False,False,False,False,False,False,False,False,False,False
335.16,1,1506,1879200000000000000,10,2019,0.617,0.297,False,False,False,True,False,False,False,False,False,False,False,False,False
31.57,1,970,826934400000000000,12,2019,0.696,0.438,False,False,False,False,False,False,False,False,True,False,False,False,False
125.04,1,25459,1603411200000000000,12,2019,0.815,0.125,False,False,False,True,False,False,False,False,False,False,False,False,False
81.64,1,1302,1362441600000000000,12,2019,0.357,0.028,False,False,False,False,False,True,False,False,False,False,False,False,False
350.75,1,1666,1602115200000000000,4,2019,0.129,0.375,False,False,False,True,False,False,False,False,False,False,False,False,False
431.21,0,4431,2950473600000000000,2,2019,0.821,0.999,False,False,False,False,False,False,False,False,False,False,False,False,False
109.54,1,899,1644278400000000000,10,2019,0.365,0.965,False,False,False,False,True,False,False,False,False,False,False,False,False
8.84,1,95,797817600000000000,5,2019,0.245,0.307,False,True,False,False,False,False,False,False,False,False,False,False,False
47.34,1,95,804643200000000000,8,2019,0.947,0.792,False,False,True,False,False,False,False,False,False,False,False,False,False
47.1,1,7268,963273600000000000,2,2019,0.96,0.413,False,False,False,False,False,False,False,True,False,False,False,False,False
126.05,1,2518,2316470400000000000,6,2019,0.61,0.989,False,False,False,False,False,True,False,False,False,False,False,False,False
10.87,0,8007,2488579200000000000,7,2019,0.325,0.567,False,True,False,False,False,False,False,False,False,False,False,False,False
994.77,0,254,2106518400000000000,2,2019,0.899,0.06,False,False,False,False,False,False,False,False,False,False,True,False,False
6.24,0,224256,1077667200000000000,10,2019,0.729,0.051,False,False,False,False,False,False,False,False,False,False,False,False,True
9.56,1,3228,754444800000000000,11,2019,0.423,0.059,False,True,False,False,False,False,False,False,False,False,False,False,False
1074.66,1,419,920073600000000000,12,2019,0.909,0.834,False,False,False,False,False,False,False,False,False,False,True,False,False
98.36,1,2202,1418860800000000000,6,2019,0.984,0.018,False,False,False,True,False,False,False,False,False,False,False,False,False
245.64,0,811,1508716800000000000,1,2020,0.344,0.22,False,False,False,False,False,True,False,False,False,False,False,False,False
9.98,1,7322,2254003200000000000,10,2019,0.885,0.185,False,True,False,False,False,False,False,False,False,False,False,False,False
668.01,0,14267,1798934400000000000,3,2020,0.836,0.983,False,False,False,False,False,False,False,True,False,False,False,False,False
1058.87,0,61,2527459200000000000,12,2019,0.457,0.256,False,False,False,False,False,False,False,False,False,False,True,False,False
1032.55,1,177,1443744000000000000,2,2020,0.335,0.381,False,False,False,False,False,False,False,False,False,False,True,False,False
28.85,0,6469,1256256000000000000,2,2019,0.377,0.548,False,False,False,False,True,False,False,False,False,False,False,False,False
1257.8,0,513,1350432000000000000,3,2019,0.855,0.58,False,False,False,False,False,False,False,False,False,False,True,False,False
10.93,0,18799,603331200000000000,4,2019,0.987,0.665,False,False,True,False,False,False,False,False,False,False,False,False,False
72.6,1,641,819936000000000000,11,2019,0.252,0.665,False,False,False,False,False,False,False,False,False,False,False,False,False
69.18,0,27829,2062800000000000000,12,2019,0.544,0.286,False,True,False,False,False,False,False,False,False,False,False,False,False
19.69,0,540,1114041600000000000,1,2019,0.656,0.908,False,False,False,False,False,False,False,False,False,True,False,False,False
348.39,1,1132,1836777600000000000,4,2019,0.93,0.286,False,False,False,True,False,False,False,False,False,False,False,False,False
61.49,1,176,1743811200000000000,4,2019,0.174,0.03,False,False,False,False,False,False,True,False,False,False,False,False,False
83.0,0,1725,1399075200000000000,4,2019,0.083,0.078,False,False,False,False,False,False,False,False,False,True,False,False,False
206.26,0,5577,1725408000000000000,9,2019,0.224,0.481,False,False,False,False,False,False,False,True,False,False,False,False,False
246.0,0,4726,1340236800000000000,11,2019,0.074,0.284,False,False,False,False,False,True,False,False,False,False,False,False,False
748.18,0,1583,652060800000000000,2,2020,0.274,0.948,False,False,False,False,False,False,False,True,False,False,False,False,False
972.44,1,804,1714694400000000000,7,2019,0.186,0.337,False,False,False,False,False,False,False,False,False,False,True,False,False
857.62,1,680,1668729600000000000,11,2019,0.538,0.374,False,False,False,False,False,False,False,True,False,False,False,False,False
343.39,0,581,1641168000000000000,2,2019,0.601,0.74,False,False,False,True,False,False,False,False,False,False,False,False,False
1085.17,1,3996,1341187200000000000,12,2019,0.101,0.91,False,False,False,False,False,False,False,False,False,False,True,False,False
791.92,0,45100,802828800000000000,4,2019,0.31,0.906,False,False,False,False,False,False,False,False,False,False,True,False,False
820.28,1,42619,1386979200000000000,9,2019,0.899,0.197,False,False,False,False,False,False,False,True,False,False,False,False,False
171.37,0,743,1481673600000000000,4,2019,0.782,0.473,False,False,False,False,False,False,True,False,False,False,False,False,False
323.91,1,450,2314396800000000000,12,2019,0.46,0.061,False,False,False,True,False,False,False,False,False,False,False,False,False
14.24,0,71485,1411516800000000000,4,2019,0.439,0.664,False,False,False,False,False,False,False,False,False,True,False,False,False
334.34,0,91,1788480000000000000,7,2019,0.035,0.228,False,False,False,True,False,False,False,False,False,False,False,False,False
61.5,0,910148,1369094400000000000,4,2019,0.075,0.013,False,False,False,False,False,True,False,False,False,False,False,False,False
65.91,1,3228,759888000000000000,1,2020,0.456,0.317,False,False,False,False,False,False,True,False,False,False,False,False,False
12.46,0,302,1472860800000000000,1,2020,0.022,0.839,False,False,False,False,False,False,True,False,False,False,False,False,False
1.84,0,21902,1223510400000000000,6,2019,0.825,0.748,False,False,False,False,False,False,False,False,False,False,False,False,True
18.59,1,663,1586390400000000000,4,2019,0.818,0.069,False,True,False,False,False,False,False,False,False,False,False,False,False
44.2,0,1312922,637286400000000000,2,2020,0.876,0.656,False,False,False,False,False,False,True,False,False,False,False,False,False
1.83,0,427,2173996800000000000,12,2019,0.492,0.306,False,False,False,False,False,False,False,False,False,False,False,False,True
24.21,0,85,1096761600000000000,6,2019,0.301,0.438,False,False,False,False,False,False,True,False,False,False,False,False,False
790.17,1,239,1995580800000000000,7,2019,0.28,0.842,False,False,False,False,False,False,False,True,False,False,False,False,False
537.36,1,1666,1602115200000000000,4,2019,0.568,0.716,False,False,False,False,False,False,False,False,False,False,False,False,False
22.45,0,50835,1055462400000000000,7,2019,0.516,0.497,False,False,False,False,True,False,False,False,False,False,False,False,False
306.23,1,272,555638400000000000,2,2019,0.959,0.079,False,False,False,True,False,False,False,False,False,False,False,False,False
329.4,1,15269,828748800000000000,10,2019,0.655,0.077,False,False,False,True,False,False,False,False,False,False,False,False,False
12.3,0,12478,666057600000000000,12,2019,0.458,0.147,False,True,False,False,False,False,False,False,False,False,False,False,False
100.66,1,1804,1413936000000000000,8,2019,0.971,0.282,False,False,False,False,False,False,False,False,False,False,True,False,False
862.09,1,365,1545091200000000000,2,2019,0.372,0.788,False,False,False,False,False,False,False,True,False,False,False,False,False
1.39,0,6841,648777600000000000,12,2019,0.638,0.216,True,False,False,False,False,False,False,False,False,False,False,False,False
1049.84,0,4895,1902096000000000000,2,2019,0.255,0.882,False,False,False,False,False,False,False,True,False,False,False,False,False
6.83,1,17867,649468800000000000,2,2019,0.415,0.038,False,False,False,False,False,False,False,False,False,False,True,False,False
744.69,0,1943,1491868800000000000,1,2019,0.681,0.192,False,False,False,False,False,False,False,False,False,False,False,True,False
1007.76,1,143,1182643200000000000,8,2019,0.979,0.48,False,False,False,False,False,False,False,False,False,False,True,False,False
1.74,1,47249,1217635200000000000,6,2019,0.307,0.429,True,False,False,False,False,False,False,False,False,False,False,False,False
868.14,1,800,2731881600000000000,4,2019,0.684,0.225,False,False,False,False,False,False,False,True,False,False,False,False,False
1047.73,1,2395,820713600000000000,11,2019,0.28,0.966,False,False,False,False,False,False,False,False,False,False,True,False,False
846.92,1,805,1561766400000000000,12,2019,0.447,0.64,False,False,False,False,False,False,False,False,False,False,False,True,False
497.68,1,824,1420588800000000000,11,2019,0.139,0.655,False,False,False,False,False,False,False,False,False,False,False,False,False
289.12,1,110,1443484800000000000,2,2019,0.387,0.328,False,False,False,True,False,False,False,False,False,False,False,False,False
1087.81,0,369,2457907200000000000,10,2019,0.31,0.184,False,False,False,False,False,False,False,False,False,False,True,False,False
1008.22,1,55581,1476576000000000000,6,2019,0.737,0.584,False,False,False,False,False,False,False,True,False,False,False,False,False
329.94,0,4074,1378598400000000000,8,2019,0.625,0.239,False,False,False,True,False,False,False,False,False,False,False,False,False
19.62,0,13717,2215641600000000000,2,2020,0.429,0.553,False,False,False,False,True,False,False,False,False,False,False,False,False
821.32,1,2644,1223251200000000000,10,2019,0.188,0.642,False,False,False,False,False,False,False,True,False,False,False,False,False
151.04,1,376,2565907200000000000,12,2019,0.239,0.741,False,False,False,True,False,False,False,False,False,False,False,False,False
4.74,0,45100,826588800000000000,1,2020,0.682,0.587,False,False,False,False,False,False,False,False,False,False,False,True,False
1.45,0,217,946512000000000000,1,2020,0.935,0.208,False,False,False,False,False,False,False,True,False,False,False,False,False
921.76,0,1263321,2228947200000000000,12,2019,0.63,0.561,False,False,False,False,False,False,False,False,False,False,True,False,False
10.34,0,69,884044800000000000,6,2019,0.925,0.45,False,True,False,False,False,False,False,False,False,False,False,False,False
359.86,1,1102,947116800000000000,7,2019,0.698,0.443,False,False,False,True,False,False,False,False,False,False,False,False,False
882.02,0,14267,1798934400000000000,3,2020,0.067,0.885,False,False,False,False,False,False,False,True,False,False,False,False,False
9.1,0,489,1996185600000000000,12,2019,0.248,0.715,False,False,False,False,False,False,False,False,False,True,False,False,False
5.31,0,11751,1742083200000000000,4,2019,0.041,0.725,False,False,False,False,False,True,False,False,False,False,False,False,False
14.08,1,972,704332800000000000,2,2020,0.126,0.397,True,False,False,False,False,False,False,False,False,False,False,False,False
8.23,1,673342,1633305600000000000,3,2019,0.761,0.753,False,False,False,False,False,False,False,False,True,False,False,False,False
4.53,0,1089,1509148800000000000,8,2019,0.182,0.652,False,False,False,False,False,False,False,False,False,False,False,False,False
66.76,1,4081,2568326400000000000,8,2019,0.913,0.718,True,False,False,False,False,False,False,False,False,False,False,False,False
51.48,1,9679,909964800000000000,2,2020,0.278,0.057,False,False,False,False,False,False,False,False,False,False,True,False,False
303.8,0,75903,1951084800000000000,2,2019,0.792,0.669,False,False,False,True,False,False,False,False,False,False,False,False,False
12.61,1,18408,1483660800000000000,7,2019,0.614,0.942,False,False,False,False,False,False,False,False,True,False,False,False,False
303.03,1,277,1485993600000000000,1,2019,0.892,0.819,False,False,False,True,False,False,False,False,False,False,False,False,False
15.71,0,36438,1096243200000000000,1,2020,0.673,0.904,False,False,False,False,False,False,True,False,False,False,False,False,False
6.55,0,765,1497744000000000000,11,2019,0.631,0.578,True,False,False,False,False,False,False,False,False,False,False,False,False
64.25,0,725,1478304000000000000,10,2019,0.703,0.68,True,False,False,False,False,False,False,False,False,False,False,False,False
49.32,0,760,1081814400000000000,12,2019,0.579,0.778,False,True,False,False,False,False,False,False,False,False,False,False,False
12.95,0,73,2648505600000000000,1,2019,0.718,0.494,False,False,True,False,False,False,False,False,False,False,False,False,False
321.38,1,1196,1923436800000000000,5,2019,0.429,0.028,False,False,False,True,False,False,False,False,False,False,False,False,False
311.41,1,298,1786406400000000000,11,2019,0.432,0.153,False,False,False,True,False,False,False,False,False,False,False,False,False
96.34,0,85,1090281600000000000,3,2019,0.581,0.582,False,True,False,False,False,False,False,False,False,False,False,False,False
65.48,0,2607,738720000000000000,5,2019,0.486,0.901,False,True,False,False,False,False,False,False,False,False,False,False,False
49.35,1,673342,1586217600000000000,2,2020,0.333,0.525,False,False,False,False,False,False,False,False,False,True,False,False,False
29.54,0,21134,1127433600000000000,11,2019,0.384,0.948,False,False,False,False,False,False,True,False,False,False,False,False,False
76.69,1,1446,1320624000000000000,11,2019,0.048,0.559,False,False,False,False,False,True,False,False,False,False,False,False,False
850.21,1,2443,2465683200000000000,12,2019,0.387,0.367,False,False,False,False,False,False,False,False,False,False,False,True,False
8.75,1,6006,1114560000000000000,11,2019,0.651,0.984,False,True,False,False,False,False,False,False,False,False,False,False,False
4.99,1,910148,1002499200000000000,6,2019,0.796,0.647,False,False,False,False,False,False,False,False,False,True,False,False,False
172.7,0,224256,1067212800000000000,6,2019,0.329,0.144,False,False,False,False,False,True,False,False,False,False,False,False,False
39.15,0,4720,1349481600000000000,2,2020,0.341,0.895,False,False,False,False,False,False,False,False,False,False,False,False,False
983.88,1,239,1995667200000000000,7,2019,0.794,0.572,False,False,False,False,False,False,False,False,False,False,True,False,False
85.41,0,836,1179360000000000000,1,2019,0.395,0.554,False,False,False,False,False,False,False,False,True,False,False,False,False
1000.47,1,5196,1301184000000000000,4,2019,0.643,0.387,False,False,False,False,False,False,False,False,False,False,True,False,False
53.76,1,272,554256000000000000,1,2019,0.0,0.84,False,True,False,False,False,False,False,False,False,False,False,False,False
75.53,1,395,1183420800000000000,7,2019,0.312,0.163,False,False,False,False,False,False,False,False,False,False,False,False,False
1083.77,1,1201,1251158400000000000,11,2019,0.461,0.185,False,False,False,False,False,False,False,False,False,False,True,False,False
1.04,0,528,1478131200000000000,7,2019,0.337,0.309,False,False,False,False,False,False,False,False,False,False,True,False,False
87.62,0,18128,905126400000000000,7,2019,0.539,0.466,False,False,False,False,False,False,True,False,False,False,False,False,False
288.95,1,198,1283385600000000000,6,2019,0.451,0.336,False,False,False,True,False,False,False,False,False,False,False,False,False
1175.88,0,493,2482704000000000000,5,2019,0.072,0.429,False,False,False,False,False,False,False,False,False,False,True,False,False
22.74,1,276896,688348800000000000,1,2019,0.084,0.323,False,False,False,False,False,False,False,False,False,False,False,False,False
8.09,0,78968,1641945600000000000,2,2020,0.148,0.339,False,True,False,False,False,False,False,False,False,False,False,False,False
8.3,0,2691,805852800000000000,2,2019,0.428,0.501,False,False,False,False,False,False,False,False,True,False,False,False,False
690.49,0,343,1515196800000000000,3,2020,0.501,0.674,False,False,False,False,False,False,False,True,False,False,False,False,False
1.3,1,5901,1496016000000000000,12,2019,0.564,0.715,True,False,False,False,False,False,False,False,False,False,False,False,False
3.03,1,4172,1795910400000000000,2,2019,0.352,0.494,False,False,False,False,False,False,False,False,False,False,False,True,False
942.33,1,1897,2098051200000000000,10,2019,0.114,0.097,False,False,False,False,False,False,False,False,False,False,True,False,False
11.92,1,566,1422403200000000000,2,2020,0.732,0.107,False,True,False,False,False,False,False,False,False,False,False,False,False
106.83,0,1443,1830297600000000000,3,2020,0.98,0.137,False,False,False,False,False,True,False,False,False,False,False,False,False
305.89,0,6460,1902700800000000000,1,2020,0.671,0.498,False,False,False,True,False,False,False,False,False,False,False,False,False
8.45,1,272,555638400000000000,2,2019,0.042,0.997,False,True,False,False,False,False,False,False,False,False,False,False,False
289.28,1,3766,1130803200000000000,12,2019,0.474,0.267,False,False,False,False,False,False,False,False,False,False,False,True,False
4.28,0,2691,814924800000000000,6,2019,0.339,0.547,False,False,False,False,False,False,False,True,False,False,False,False,False
819.56,0,3805,2171577600000000000,7,2019,0.652,0.344,False,False,False,False,False,False,False,False,False,False,False,True,False
130.48,0,743,1505520000000000000,1,2020,0.941,0.292,False,False,False,True,False,False,False,False,False,False,False,False,False
980.72,0,717255,1666224000000000000,7,2019,0.103,0.924,False,False,False,False,False,False,False,False,False,False,True,False,False
320.87,0,1143,1807056000000000000,6,2019,0.868,0.533,False,False,False,True,False,False,False,False,False,False,False,False,False
88.61,0,551,1526774400000000000,2,2019,0.882,0.583,False,False,False,True,False,False,False,False,False,False,False,False,False
17.87,0,6581,1766966400000000000,2,2020,0.662,0.229,False,False,False,False,False,False,False,False,False,False,True,False,False
10.81,0,1412,1550275200000000000,1,2020,0.036,0.113,False,True,False,False,False,False,False,False,False,False,False,False,False
47.77,1,76,2037744000000000000,12,2019,0.906,0.008,False,True,False,False,False,False,False,False,False,False,False,False,False
766.59,0,2328,2460153600000000000,12,2019,0.564,0.109,False,False,False,False,False,False,False,True,False,False,False,False,False
236.34,0,513,1350432000000000000,3,2019,0.073,0.077,False,False,False,False,False,True,False,False,False,False,False,False,False
495.05,0,136,602294400000000000,3,2019,0.908,0.51,False,False,False,False,False,False,False,False,False,False,False,False,False
181.84,1,7987,1759881600000000000,12,2019,0.301,0.033,True,False,False,False,False,False,False,False,False,False,False,False,False
106.82,1,3996,1331424000000000000,8,2019,0.68,0.267,False,True,False,False,False,False,False,False,False,False,False,False,False
331.18,1,275,1729209600000000000,6,2019,0.596,0.212,False,False,False,True,False,False,False,False,False,False,False,False,False
169.25,0,378909,1331856000000000000,5,2019,0.812,0.737,True,False,False,False,False,False,False,False,False,False,False,False,False
2.72,1,28739,629510400000000000,12,2019,0.517,0.271,False,False,False,False,False,False,False,False,False,False,False,True,False
32.6,0,1760,1490572800000000000,4,2019,0.494,0.098,False,False,False,False,False,True,False,False,False,False,False,False,False
48.51,0,1850,1749686400000000000,6,2019,0.669,0.063,False,False,False,False,True,False,False,False,False,False,False,False,False
152.27,0,2376,1464048000000000000,8,2019,0.804,0.267,False,False,False,False,False,False,True,False,False,False,False,False,False
40.36,0,378909,1342137600000000000,9,2019,0.679,0.917,False,False,False,False,False,False,True,False,False,False,False,False,False
261.49,1,1536,1210377600000000000,6,2019,0.883,0.877,False,False,False,True,False,False,False,False,False,False,False,False,False
1.77,0,331,2179180800000000000,9,2019,0.95,0.666,False,False,False,False,False,False,False,False,False,False,True,False,False
68.86,0,5760,1270684800000000000,1,2019,0.083,0.324,False,True,False,False,False,False,False,False,False,False,False,False,False
88.78,1,9815,1379116800000000000,3,2019,0.252,0.046,False,False,False,False,False,False,True,False,False,False,False,False,False
765.65,1,4664,1721433600000000000,1,2020,0.818,0.541,False,False,False,False,False,False,False,True,False,False,False,False,False
27.4,1,1690,1394928000000000000,3,2020,0.028,0.159,False,False,False,False,False,False,False,False,True,False,False,False,False
955.86,0,602,1913155200000000000,6,2019,0.792,0.569,False,False,False,False,False,False,False,False,False,False,True,False,False
749.94,1,21635,552268800000000000,1,2019,0.546,0.269,False,False,False,False,False,False,False,True,False,False,False,False,False
1023.37,0,190,1547683200000000000,5,2019,0.927,0.353,False,False,False,False,False,False,False,False,False,False,True,False,False
792.97,1,76,2032041600000000000,9,2019,0.466,0.515,False,False,False,False,False,False,False,True,False,False,False,False,False
24.77,1,2471,1682812800000000000,5,2019,0.013,0.752,False,False,False,False,False,False,False,False,False,False,False,False,False
912.37,0,1577385,1842566400000000000,10,2019,0.379,0.955,False,False,False,False,False,False,False,False,False,False,True,False,False
45.94,1,1140,1029283200000000000,1,2019,0.854,0.578,False,False,False,False,False,False,True,False,False,False,False,False,False
8.71,0,207,1806105600000000000,12,2019,0.363,0.162,False,False,False,False,False,False,False,True,False,False,False,False,False
415.21,0,722,919123200000000000,12,2019,0.364,0.522,False,False,False,False,False,True,False,False,False,False,False,False,False
698.9,0,260,2002492800000000000,2,2020,0.765,0.875,False,False,False,False,False,False,False,True,False,False,False,False,False
63.61,1,3833,1556323200000000000,2,2020,0.28,0.549,False,False,False,False,False,True,False,False,False,False,False,False,False
11.34,0,98816,2226096000000000000,9,2019,0.995,0.439,False,True,False,False,False,False,False,False,False,False,False,False,False
290.42,1,15269,828748800000000000,10,2019,0.624,0.167,False,False,False,True,False,False,False,False,False,False,False,False,False
208.76,0,3684,1204502400000000000,1,2020,0.33,0.141,False,False,False,False,False,False,False,False,False,True,False,False,False
1206.65,1,2661,2218752000000000000,3,2019,0.927,0.406,False,False,False,False,False,False,False,False,False,False,False,True,False
173.97,1,95035,1024704000000000000,12,2019,0.822,0.436,False,False,False,False,False,False,False,True,False,False,False,False,False
6.89,0,1186,1020729600000000000,3,2019,0.692,0.143,False,False,False,False,False,False,False,False,True,False,False,False,False
182.35,0,14871,1432857600000000000,8,2019,0.824,0.629,False,False,False,True,False,False,False,False,False,False,False,False,False
87.11,1,914,2353449600000000000,2,2019,0.849,0.736,False,True,False,False,False,False,False,False,False,False,False,False,False
887.07,0,4198,564624000000000000,5,2019,0.428,0.105,False,False,False,False,False,False,False,False,False,False,True,False,False
99.75,1,1126,1223078400000000000,5,2019,0.755,0.514,False,False,False,False,False,False,False,False,False,False,True,False,False
7.13,1,28739,606873600000000000,3,2019,0.552,0.953,False,False,False,False,False,False,False,False,False,False,False,False,False
4.88,0,165556,675561600000000000,5,2019,0.065,0.405,False,False,False,False,False,False,False,False,False,False,True,False,False
878.33,0,475,1994198400000000000,1,2019,0.33,0.779,False,False,False,False,False,False,False,False,False,False,True,False,False
118.06,0,545147,987638400000000000,3,2019,0.854,0.373,True,False,False,False,False,False,False,False,False,False,False,False,False
8.9,1,158701,1317772800000000000,12,2019,0.304,0.343,False,False,False,False,False,False,False,False,False,False,False,True,False
797.87,0,31394,700272000000000000,1,2019,0.435,0.063,False,False,False,False,False,False,False,False,False,False,False,True,False
1039.82,1,214703,796867200000000000,1,2020,0.911,0.272,False,False,False,False,False,False,False,False,False,False,True,False,False
701.88,0,1228,911088000000000000,1,2019,0.615,0.154,False,False,False,False,False,False,False,True,False,False,False,False,False
1143.24,1,1512,524188800000000000,12,2019,0.564,0.415,False,False,False,False,False,False,False,False,False,False,True,False,False
118.92,0,215,1586304000000000000,2,2019,0.971,0.761,False,False,False,False,False,False,False,False,False,False,False,False,False
32.97,0,4542,680054400000000000,10,2019,0.14,0.438,False,False,False,False,False,False,True,False,False,False,False,False,False
50.81,0,718,1084233600000000000,7,2019,0.302,0.825,False,True,False,False,False,False,False,False,False,False,False,False,False
7.4,1,198,1902873600000000000,7,2019,0.38,0.894,False,False,False,False,False,False,False,False,False,False,True,False,False
10.23,0,313,1378166400000000000,11,2019,0.347,0.204,False,True,False,False,False,False,False,False,False,False,False,False,False
568.58,0,3495,1008460800000000000,2,2020,0.415,0.587,False,False,False,False,False,False,False,False,False,False,True,False,False
8.06,0,602,1922486400000000000,9,2019,0.076,0.477,False,False,False,False,False,False,False,False,False,False,False,False,True
3.9,0,2691,825811200000000000,10,2019,0.788,0.923,False,False,False,False,True,False,False,False,False,False,False,False,False
13.58,1,493806,1224115200000000000,4,2019,0.953,0.014,False,True,False,False,False,False,False,False,False,False,False,False,False
317.09,0,2078,1789862400000000000,3,2020,0.107,0.556,False,False,False,True,False,False,False,False,False,False,False,False,False
870.95,1,5548,1397174400000000000,12,2019,0.189,0.366,False,False,False,False,False,False,False,False,False,False,True,False,False
15.89,1,239,1995580800000000000,7,2019,0.036,0.378,False,False,True,False,False,False,False,False,False,False,False,False,False
627.85,0,50489,1107043200000000000,3,2019,0.122,0.661,False,False,False,False,False,False,False,False,False,False,True,False,False
289.69,1,11253,1947196800000000000,1,2019,0.863,0.37,False,False,False,True,False,False,False,False,False,False,False,False,False
1117.82,0,136895,2503699200000000000,1,2019,0.465,0.731,False,False,False,False,False,False,False,False,False,False,False,True,False
173.24,0,516,1659657600000000000,1,2019,0.684,0.705,False,False,False,False,False,False,False,True,False,False,False,False,False
142.97,1,1666,1627776000000000000,1,2020,0.496,0.773,False,False,False,True,False,False,False,False,False,False,False,False,False
779.28,1,76,2031955200000000000,9,2019,0.307,0.247,False,False,False,False,False,False,False,False,False,False,False,True,False
291.93,0,1271,1911427200000000000,3,2019,0.269,0.071,False,False,False,True,False,False,False,False,False,False,False,False,False
53.56,1,6006,1099267200000000000,5,2019,0.39,0.606,False,True,False,False,False,False,False,False,False,False,False,False,False
1115.5,0,4984,2116886400000000000,12,2019,0.211,0.563,False,False,False,False,False,False,False,False,False,False,True,False,False
559.27,0,2691,805852800000000000,2,2019,0.053,0.597,False,False,False,False,False,False,False,False,False,False,False,False,False
272.06,1,4290,938044800000000000,9,2019,0.122,0.703,False,False,False,True,False,False,False,False,False,False,False,False,False
55.84,0,765,1474502400000000000,3,2019,0.435,0.46,False,True,False,False,False,False,False,False,False,False,False,False,False
730.78,1,145,2497996800000000000,1,2019,0.478,0.878,False,False,False,False,False,False,False,False,False,False,False,True,False
325.1,0,106,1149638400000000000,12,2019,0.772,0.979,False,False,False,True,False,False,False,False,False,False,False,False,False
1021.53,0,1075,698889600000000000,2,2019,0.079,0.379,False,False,False,False,False,False,False,False,False,False,True,False,False
9.35,1,75830,1404345600000000000,6,2019,0.55,0.729,False,False,False,False,False,False,False,False,False,False,False,True,False
1097.96,1,19880,1777420800000000000,3,2019,0.609,0.352,False,False,False,False,False,False,False,False,False,False,True,False,False
92.42,1,2097,1003881600000000000,8,2019,0.19,0.375,False,False,False,False,False,True,False,False,False,False,False,False,False
1113.79,0,606,993513600000000000,3,2020,0.504,0.377,False,False,False,False,False,False,False,False,False,False,True,False,False
1028.7,1,53,841622400000000000,2,2019,0.31,0.84,False,False,False,False,False,False,False,False,False,False,True,False,False
886.21,1,76383,1077321600000000000,5,2019,0.35,0.343,False,False,False,False,False,False,False,False,False,False,True,False,False
301.32,1,248858,1515283200000000000,2,2019,0.926,0.494,False,False,False,True,False,False,False,False,False,False,False,False,False
177.46,0,526,2499724800000000000,11,2019,0.198,0.348,False,False,False,False,False,False,False,False,True,False,False,False,False
7.21,1,3224,684806400000000000,5,2019,0.841,0.209,False,False,False,False,False,False,True,False,False,False,False,False,False
274.29,0,12568,1954454400000000000,2,2020,0.425,0.587,False,False,False,True,False,False,False,False,False,False,False,False,False
